bridging-capital-weight,innovation-diffusion-rate,policy-effectiveness,cultural-diffusion-rate,Obj_Innov_Neg,Obj_Div_Neg,Obj_Gini,Generation
0.2249283601181391,0.04602061925936718,0.9540995304725521,0.16799780511738693,-372783.63489501487,-0.8039201716722087,0.15727066151032057,3
0.589252821455732,0.10046583645476008,0.7114025037967138,0.23005287193148155,-333321.31426555006,-0.8012183901267713,0.1475719441993513,3
0.46157858761444637,0.014469148764885394,0.8600214078203516,0.1539936621396037,-369946.9211931901,-0.8765643894652838,0.15968871777073743,3
0.5097879964582102,0.009669196418359262,0.9679997926346381,0.22401149041987933,-342482.0079154858,-0.8742385118894912,0.1524778275091647,3
0.52487465588629,0.02358857475630867,0.3420581671973376,0.1362082167976782,-64097.238612146466,-0.8490599617731043,0.147513025713317,3
0.217770512798394,0.02463903061143976,0.8257010247346933,0.3072416203634864,-217946.33426238896,-0.8821583091665572,0.1593031532225146,3
0.3859974517334557,0.0145077321284172,0.322710733574597,0.017252390843737794,-182880.49332321968,-0.9621331020459248,0.16584504071133851,3
0.9861238163473314,0.0909323386502775,0.24273439553436815,0.004091708060715349,-263524.5293578538,-0.9836665803143089,0.17062392691261796,3
0.738996064497873,0.18846807727963594,0.2695668491841957,0.026338543535518066,-94362.36307234866,-0.9419363699518141,0.15796809184061864,3
0.3859974517334557,0.1591139544644926,0.010907046727330783,0.017252390843737794,-88425.80232233934,-0.9583356812856522,0.16147518790025497,3
0.006289807298979655,0.14942213622453515,0.4150300394864117,0.1355980766723711,-91513.83113984029,-0.9537176898597713,0.1589992820421515,3
0.41920283036134887,0.11356321980912797,0.6986276702569919,0.23757940347385115,-286794.6352434454,-0.9240482382621974,0.16383168634528775,3
0.1044530246216945,0.05335320470936049,0.4123993949923921,0.19019878305458424,-223994.66801658447,-0.9043806581599031,0.16062448363667514,3
0.62755658516776,0.17665676047577245,0.799860475035343,0.27697139430438655,-118412.51703090446,-0.7690505915323672,0.1477814863488674,3
0.8705216043587283,0.08184093639456091,0.06721708538654148,0.07057428505775432,-321404.54393512313,-0.8654208010028329,0.16745629819476046,3
0.9203231060767371,0.004050956593007071,0.7619480690298753,0.1581871305504075,-140605.33452431494,-0.8721908549954017,0.1555438539166006,3
0.7080075715980964,0.04270854820064625,0.28545202675969483,0.4238393312496029,-310932.7762887431,-0.7476673357623002,0.15641497435713714,3
0.6802750247797934,0.14684518002559746,0.3851524924890002,0.2649978488047274,-252076.48933505252,-0.8315964705925083,0.15882776410368502,3
0.8698608377043515,0.017379679374159695,0.4785215592800657,0.4188949175872848,-221269.39373516676,-0.710747152254621,0.15285291874372178,3
0.46157858761444637,0.014878128268395253,0.8600214078203516,0.21014720161035055,-170359.49967801326,-0.742616781805879,0.15299668098290542,3
0.27732363524993464,0.13627564199617476,0.54521059132747,0.2635575199580866,-128043.78007476793,-0.8423274181803325,0.1555088398530452,3
0.17092751226360747,0.09877915068504346,0.7114025037967138,0.2584066116098617,-138112.61436118625,-0.8273147455852982,0.1538091674723675,3
0.2249283601181391,0.04602061925936718,0.530141367016683,0.16799780511738693,-184809.75368924774,-0.8190333055465401,0.15410254832820536,3
0.5097879964582102,0.009669196418359262,0.613257166625448,0.20416061240333522,-280671.8960275867,-0.8752955741687015,0.16526486471945537,3
0.2254134060483154,0.05237764635505933,0.5624738822779903,0.1957475112882488,-108953.64085859038,-0.8966728338203428,0.16133667181344027,3
0.997486261159769,0.03937905300224731,0.8878846240944,0.32392337770245533,-213724.57165156226,-0.8467743291143955,0.16168753886725568,3
0.23385566353262288,0.0522251028943495,0.3226827548432427,0.37726048517953,-114911.93469686243,-0.7316506364748823,0.15268277165609365,3
0.6802750247797934,0.14684518002559746,0.9502738674034071,0.2620871061237351,-300682.08465527353,-0.859320826634952,0.17633552237682273,3
0.007759622340355432,0.14942213622453515,0.9678785609421353,0.14504970724039634,-133301.9237265459,-0.859917603008864,0.16481967871642544,3
0.3853047099483248,0.028421772807995762,0.22257253997204407,0.39690646324701323,-297188.42993380973,-0.7416923998836519,0.15936051671435994,3
